delta	lambda	item	intercept	depth	embBias	embBias_Two	embBias_Three	compatible	compatible_Two	compatible_Three	compatible:EmbBias
0.25	1	ItemCritical_27	56.084	-6.961	0.265	-0.284	0.814	-0.717	-0.481	-0.953	-0.124
0.25	1	ItemCritical_28	55.988	-7.667	0.594	-0.0125	1.2005	-0.267	-0.209	-0.325	0.431
0.25	1	ItemCritical_29	55.912	-7.665	0.443	0.078	0.808	0.181	-0.1315	0.4935	0.435
0.25	1	ItemCritical_3	58.757	-0.839	-0.027	0.186	-0.24	-0.597	0.2685	-1.4625	-0.325
0.25	1	ItemCritical_30	57.093	-5.511	0.184	-0.113	0.481	1.321	0.99	1.652	-1.254
0.25	1	ItemCritical_31	56.314	-7.357	-0.19	0.078	-0.458	-0.806	-1.1635	-0.4485	0.841
0.25	1	ItemCritical_32	56.204	-6.513	0.131	0.4715	-0.2095	-1.642	0.7815	-4.0655	-1.46
0.25	1	ItemCritical_33	56.269	-6.765	-0.255	-0.0795	-0.4305	0.731	-0.3205	1.7825	-0.652
0.25	1	ItemCritical_34	56.24	-7.016	0.683	-0.142	1.508	-0.19	-0.1945	-0.1855	-0.592
0.25	1	ItemCritical_35	56.928	-4.851	0.234	-0.244	0.712	-0.201	-0.172	-0.23	0.165
0.25	1	ItemCritical_36	57.937	-6.903	-1.19	-0.9485	-1.4315	1.136	-0.799	3.071	-1.012
0.25	1	ItemCritical_4	57.194	-5.556	-0.303	-0.4865	-0.1195	1.297	0.416	2.178	2.778
0.25	1	ItemCritical_5	57.794	-2.761	0.025	0.3415	-0.2915	0.194	0.832	-0.444	-0.734
0.25	1	ItemCritical_6	55.364	-9.703	0.301	-0.0615	0.6635	0.354	-0.0375	0.7455	-0.032
0.25	1	ItemCritical_7	56.662	-6.02	0.435	0.036	0.834	-3.62	-0.3265	-6.9135	-0.084
0.25	1	ItemCritical_8	57.109	-4.785	1.138	0.7005	1.5755	-1.275	-1.2165	-1.3335	-1.213
0.25	1	ItemCritical_9	58.781	-1.048	-0.007	-0.0145	0.0005	-0.26	0.0	-0.52	-0.118
0.25	1	ItemMixed_1	59.213	0.033	0.005	-0.001	0.011	-0.004	0.001	-0.009	-0.012
0.25	1	ItemMixed_11	59.196	-0.104	0.009	-0.029	0.047	-0.16	-0.0185	-0.3015	0.062
0.25	1	ItemMixed_12	59.198	-0.005	-0.008	0.0015	-0.0175	-0.051	0.001	-0.103	-0.044
0.25	1	ItemMixed_13	57.364	-4.798	0.28	-0.08	0.64	-0.174	0.114	-0.462	-0.044
0.25	1	ItemMixed_14	59.232	-0.033	-0.007	-0.0095	-0.0045	0.052	0.076	0.028	-0.022
0.25	1	ItemMixed_15	59.213	0.033	0.009	-0.0025	0.0205	0.015	0.001	0.029	-0.003
0.25	1	ItemMixed_16	59.209	0.023	0.002	-0.0015	0.0055	0.024	0.0005	0.0475	0.007
0.25	1	ItemMixed_17	57.498	-4.331	0.354	-0.096	0.804	-0.254	0.001	-0.509	-0.094
0.25	1	ItemMixed_18	57.132	-5.274	0.125	-0.0125	0.2625	-0.132	-0.028	-0.236	-0.381
0.25	1	ItemMixed_19	59.241	-0.019	0.014	0.031	-0.003	0.019	0.0285	0.0095	0.008
0.25	1	ItemMixed_2	59.173	-0.066	0.018	-0.005	0.041	0.067	0.001	0.133	-0.04
0.25	1	ItemMixed_21	59.228	0.023	-0.006	-0.0055	-0.0065	-0.004	0.029	-0.037	-0.005
0.25	1	ItemMixed_22	57.309	-4.831	0.205	-0.0495	0.4595	0.066	0.066	0.066	0.371
0.25	1	ItemMixed_23	59.196	-0.151	0.012	0.0135	0.0105	0.0	0.0285	-0.0285	-0.023
0.25	1	ItemMixed_24	57.015	-5.595	0.086	-0.0195	0.1915	-0.575	-0.056	-1.094	0.032
0.25	1	ItemMixed_25	57.202	-5.043	0.286	-0.0845	0.6565	-0.023	0.048	-0.094	0.056
0.25	1	ItemMixed_26	57.068	-5.425	0.051	0.015	0.087	0.151	-0.0185	0.3205	0.59
0.25	1	ItemMixed_27	57.049	-5.585	0.062	-0.0375	0.1615	-0.518	0.02	-1.056	-0.407
0.25	1	ItemMixed_28	59.23	-0.01	-0.009	0.0045	-0.0225	0.038	0.029	0.047	-0.035
0.25	1	ItemMixed_29	57.39	-4.703	0.364	-0.112	0.84	0.477	0.048	0.906	-0.136
0.25	1	ItemMixed_3	59.206	0.014	-0.002	0.0	-0.004	0.005	0.0005	0.0095	-0.011
0.25	1	ItemMixed_30	59.251	-0.015	0.033	0.033	0.033	0.005	0.01	0.0	0.011
0.25	1	ItemMixed_31	59.238	0.0	0.008	0.03	-0.014	-0.009	-0.018	-0.0	-0.031
0.25	1	ItemMixed_32	57.726	-3.892	0.099	-0.0285	0.2265	0.232	0.039	0.425	-0.115
0.25	1	ItemMixed_33	58.7	-1.382	0.211	-0.076	0.498	0.854	-0.056	1.764	-0.245
0.25	1	ItemMixed_34	57.3	-4.75	0.077	-0.02	0.174	-0.212	0.0005	-0.4245	0.349
0.25	1	ItemMixed_35	59.219	-0.038	0.024	0.005	0.043	0.0	-0.0845	0.0845	-0.064
0.25	1	ItemMixed_36	59.211	0.009	-0.001	0.0055	-0.0075	-0.028	-0.0185	-0.0375	0.003
0.25	1	ItemMixed_37	56.794	-6.015	0.384	-0.097	0.865	-0.278	0.0005	-0.5565	-0.028
0.25	1	ItemMixed_38	59.211	0.009	0.003	-0.0075	0.0135	0.019	0.019	0.019	0.006
0.25	1	ItemMixed_39	59.198	-0.015	-0.019	0.001	-0.039	0.052	-0.009	0.113	0.041
0.25	1	ItemMixed_4	57.341	-4.882	-0.077	-0.018	-0.136	-0.231	0.0475	-0.5095	0.007
0.25	1	ItemMixed_40	59.215	0.028	0.006	-0.006	0.018	0.01	-0.0085	0.0285	0.007
0.25	1	ItemMixed_41	57.33	-4.779	0.057	-0.0145	0.1285	-0.419	0.0295	-0.8675	-0.432
0.25	1	ItemMixed_42	59.19	-0.024	-0.001	-0.0	-0.002	-0.051	0.001	-0.103	0.017
0.25	1	ItemMixed_43	57.664	-3.915	0.144	-0.0225	0.3105	-0.047	0.076	-0.17	-0.389
0.25	1	ItemMixed_5	59.209	0.023	0.006	-0.002	0.014	-0.023	0.001	-0.047	-0.015
0.25	1	ItemMixed_6	59.236	-0.015	-0.003	-0.008	0.002	0.024	0.029	0.019	-0.039
0.25	1	ItemMixed_7	57.189	-5.123	0.444	-0.1025	0.9905	-1.471	0.02	-2.962	-0.983
0.25	1	ItemMixed_8	59.213	0.033	-0.009	0.0015	-0.0195	-0.023	0.001	-0.047	0.017
0.25	1	ItemMixed_9	57.523	-4.411	0.149	-0.0375	0.3355	-0.599	-0.0845	-1.1135	0.311
0.3	0	Item232_Critical_0	50.917	-2.868	1.24	0.495	1.985	-1.764	-1.783	-1.745	-0.01
0.3	0	Item232_Critical_1	50.423	-3.207	1.285	1.2945	1.2755	-2.037	-3.5275	-0.5465	0.486
0.3	0	Item232_Critical_10	50.664	-6.33	1.143	1.337	0.949	-0.518	-0.9895	-0.0465	-0.298
0.3	0	Item232_Critical_11	50.16	-4.627	0.989	0.993	0.985	-3.221	-3.405	-3.037	-0.124
0.3	0	Item232_Critical_12	49.27	-3.693	1.577	1.9155	1.2385	-1.608	-1.754	-1.462	-1.758
0.3	0	Item232_Critical_13	50.738	-1.976	1.107	1.8775	0.3365	-3.419	-6.122	-0.716	-1.517
0.3	0	Item232_Critical_14	49.815	-4.254	0.972	1.3565	0.5875	-3.49	-5.5465	-1.4335	-0.217
0.3	0	Item232_Critical_15	49.479	-3.349	-0.106	-0.238	0.026	-2.386	-3.65	-1.122	1.034
0.3	0	Item232_Critical_16	51.572	-4.41	0.378	0.454	0.302	-3.457	-6.8485	-0.0655	-0.263
0.3	0	Item232_Critical_17	51.068	-3.82	1.799	2.104	1.494	-1.018	-0.9425	-1.0935	-0.473
0.3	0	Item232_Critical_18	49.964	-4.278	0.59	0.0765	1.1035	-2.249	-2.7915	-1.7065	-1.396
0.3	0	Item232_Critical_19	50.623	-2.952	0.954	1.2515	0.6565	-3.424	-5.358	-1.49	-1.453
0.3	0	Item232_Critical_2	50.34	-3.584	0.598	0.822	0.374	-2.462	-1.2825	-3.6415	0.355
0.3	0	Item232_Critical_20	50.598	-3.901	0.644	0.339	0.949	-0.844	-0.509	-1.179	0.25
0.3	0	Item232_Critical_21	49.67	-3.259	0.807	0.71	0.904	-2.221	-2.056	-2.386	-1.765
0.3	0	Item232_Critical_22	51.649	-2.141	0.841	1.413	0.269	-1.405	-0.5465	-2.2635	-2.463
0.3	0	Item232_Critical_23	48.755	-3.396	0.39	0.554	0.226	1.076	0.246	1.906	1.714
0.3	0	Item232_Critical_24	49.74	-3.66	0.437	0.649	0.225	0.472	0.387	0.557	0.55
0.3	0	Item232_Critical_25	51.098	-2.575	0.556	0.488	0.624	-3.688	-5.1315	-2.2445	-1.124
0.3	0	Item232_Critical_26	49.936	-1.82	0.995	0.2075	1.7825	-1.952	-2.5465	-1.3575	-0.826
0.3	0	Item232_Critical_27	49.107	-1.759	1.048	0.2885	1.8075	-1.268	-1.0745	-1.4615	-0.344
0.3	0	Item232_Critical_28	50.892	-2.25	1.275	1.4205	1.1295	-2.259	-3.443	-1.075	-0.721
0.3	0	Item232_Critical_29	52.37	-4.434	1.009	0.3615	1.6565	-0.339	0.9065	-1.5845	0.262
0.3	0	Item232_Critical_3	51.881	-2.655	1.486	1.431	1.541	-0.844	-0.83	-0.858	0.561
0.3	0	Item232_Critical_30	50.3	-5.457	1.363	1.1175	1.6085	-4.636	-7.999	-1.273	-0.254
0.3	0	Item232_Critical_31	51.03	-3.122	0.162	-0.652	0.976	0.35	0.133	0.567	-0.411
0.3	0	Item232_Critical_4	51.277	-2.221	1.273	1.8475	0.6985	-3.561	-4.396	-2.726	-1.469
0.3	0	Item232_Critical_5	50.921	-3.254	1.195	1.4825	0.9075	-1.311	-2.5185	-0.1035	-1.542
0.3	0	Item232_Critical_6	50.404	-3.82	1.745	1.747	1.743	-5.877	-9.8485	-1.9055	-1.681
0.3	0	Item232_Critical_7	49.843	-2.665	1.106	1.678	0.534	-3.882	-6.1225	-1.6415	0.965
0.3	0	Item232_Critical_8	49.775	-6.268	1.266	1.2585	1.2735	-2.514	-1.33	-3.698	-0.061
0.3	0	Item232_Critical_9	50.226	-3.896	1.621	1.944	1.298	-2.952	-4.7065	-1.1975	-1.508
0.3	0	Item238_Critical_VAdv1	-100.0	0.114	0.0	-1.011	1.011	368.595	nan	nan	1.428
0.3	0	Item238_Critical_VN1	50.511	-5.863	0.769	1.005	0.533	0.241	-0.6695	1.1515	-0.82
0.3	0	Item238_Critical_VN2	49.662	-5.108	1.433	1.0935	1.7725	-0.91	-0.83	-0.99	-0.64
0.3	0	Item238_Critical_VN3	50.464	-3.273	1.069	0.958	1.18	-0.773	0.1325	-1.6785	1.104
0.3	0	Item238_Critical_VN5	51.564	-4.287	1.285	1.8535	0.7165	-0.108	0.6135	-0.8295	-0.215
0.3	0	Item238_Critical_Vadv1	-100.0	-3.434	0.0	-0.0705	0.0705	-378.103	nan	nan	-1.55
0.3	0	Item238_Critical_Vadv2	49.458	0.128	1.317	1.315	1.319	-2.797	-3.5755	-2.0185	-1.7
0.3	0	Item238_Critical_Vadv3	49.817	-2.957	0.908	0.2605	1.5555	-4.014	-6.8205	-1.2075	-1.264
0.3	0	Item238_Critical_Vadv5	51.038	-1.679	1.052	0.485	1.619	-3.792	-5.311	-2.273	0.194
0.3	0	Item238_Critical_Vadv6	49.919	0.411	1.57	1.4325	1.7075	-4.344	-4.443	-4.245	-0.801
0.3	0	Item238_Critical_Vadv7	51.104	-3.202	0.784	0.773	0.795	-4.061	-5.358	-2.764	-2.24
0.3	0	Item238_Critical_Vadv8	50.883	-2.717	1.557	1.6995	1.4145	-0.075	-1.1505	1.0005	0.427
0.3	0	Item238_Critical_Vadv9	49.855	-2.099	1.248	1.7215	0.7745	-0.872	-1.5845	-0.1595	-1.565
0.3	0	ItemCritical_0	52.321	-3.556	0.545	0.847	0.243	-0.858	-2.66	0.944	1.331
0.3	0	ItemCritical_1	52.272	-2.113	0.028	0.3675	-0.3115	0.51	-1.0185	2.0385	-0.003
0.3	0	ItemCritical_10	53.121	-0.632	0.701	0.0435	1.3585	-5.971	-7.9615	-3.9805	0.736
0.3	0	ItemCritical_11	52.781	-1.971	0.945	0.557	1.333	-3.367	-2.8295	-3.9045	-0.154
0.3	0	ItemCritical_12	52.532	-4.99	0.406	1.462	-0.65	0.519	-3.4525	4.4905	1.917
0.3	0	ItemCritical_13	52.475	-4.207	1.066	1.1345	0.9975	-2.773	-1.471	-4.075	-1.152
0.3	0	ItemCritical_14	52.717	-1.754	0.449	0.828	0.07	-3.641	-3.9995	-3.2825	-0.103
0.3	0	ItemCritical_15	53.668	-2.679	0.83	0.913	0.747	-5.811	-5.8675	-5.7545	-0.726
0.3	0	ItemCritical_16	51.698	-2.622	0.997	0.9595	1.0345	-2.094	-2.9995	-1.1885	-0.097
0.3	0	ItemCritical_17	53.256	-2.858	1.571	1.3025	1.8395	-1.084	-2.301	0.133	-0.374
0.3	0	ItemCritical_18	52.362	-4.471	0.735	0.7125	0.7575	-2.565	-4.9235	-0.2065	-0.818
0.3	0	ItemCritical_19	53.366	-1.207	1.058	1.0505	1.0655	1.227	0.246	2.208	-0.656
0.3	0	ItemCritical_2	53.302	-1.235	1.131	0.7345	1.5275	-3.518	-4.15	-2.886	-0.46
0.3	0	ItemCritical_20	52.151	-2.717	0.774	0.6315	0.9165	-0.169	1.5105	-1.8485	-0.816
0.3	0	ItemCritical_21	53.581	-4.783	0.206	0.0315	0.3805	-1.839	-2.509	-1.169	-1.587
0.3	0	ItemCritical_22	53.811	-3.094	1.674	1.5575	1.7905	-2.811	-2.9055	-2.7165	1.662
0.3	0	ItemCritical_23	51.849	-5.169	0.933	0.719	1.147	-1.622	-3.32	0.076	-0.688
0.3	0	ItemCritical_24	52.845	-3.358	0.789	0.5145	1.0635	-1.962	-4.6035	0.6795	-0.348
0.3	0	ItemCritical_25	54.072	-4.009	0.648	0.4985	0.7975	-4.783	-7.868	-1.698	0.211
0.3	0	ItemCritical_26	50.781	-5.141	0.391	0.809	-0.027	-0.216	-0.848	0.416	-0.756
0.3	0	ItemCritical_27	52.166	-3.358	0.526	0.399	0.653	-1.962	-4.377	0.453	-1.033
0.3	0	ItemCritical_28	50.434	-3.066	0.741	1.5155	-0.0335	-2.82	-5.301	-0.339	-0.056
0.3	0	ItemCritical_29	51.679	-3.179	0.422	1.1095	-0.2655	0.444	1.246	-0.358	0.387
0.3	0	ItemCritical_3	53.596	-2.669	1.72	1.655	1.785	-3.122	-4.886	-1.358	-1.016
0.3	0	ItemCritical_30	52.355	-1.603	1.095	1.785	0.405	-2.735	-3.433	-2.037	2.101
0.3	0	ItemCritical_31	51.196	-3.273	0.284	0.6215	-0.0535	-0.556	-1.1505	0.0385	0.231
0.3	0	ItemCritical_32	51.97	-1.547	0.446	0.765	0.127	-0.943	-0.4145	-1.4715	-1.926
0.3	0	ItemCritical_33	52.407	-1.169	0.805	1.0415	0.5685	-0.679	-1.094	-0.264	0.391
0.3	0	ItemCritical_34	52.97	-4.537	0.677	1.7165	-0.3625	0.067	0.85	-0.716	-1.19
0.3	0	ItemCritical_35	52.185	-2.009	0.349	0.26	0.438	0.312	-1.6785	2.3025	0.87
0.3	0	ItemCritical_36	51.607	-1.056	0.709	1.2135	0.2045	0.095	-1.6975	1.8875	-0.152
0.3	0	ItemCritical_4	53.041	-2.849	1.238	0.5895	1.8865	-4.151	-4.887	-3.415	1.715
0.3	0	ItemCritical_5	52.498	-4.528	0.66	1.02	0.3	-2.905	-2.9805	-2.8295	-2.215
0.3	0	ItemCritical_6	49.774	-4.518	0.69	0.648	0.732	-3.971	-6.8955	-1.0465	-1.07
0.3	0	ItemCritical_7	53.709	-0.896	1.05	0.936	1.164	-6.499	-6.7915	-6.2065	-0.271
0.3	0	ItemCritical_8	51.936	-0.933	1.285	1.949	0.621	-3.518	-5.2635	-1.7725	-0.187
0.3	0	ItemCritical_9	54.234	-0.886	1.16	1.5425	0.7775	-1.66	-1.7545	-1.5655	-1.136
0.3	0	ItemMixed_1	51.97	-1.754	1.234	0.926	1.542	-3.735	-5.8295	-1.6405	-1.124
0.3	0	ItemMixed_11	50.964	-2.57	0.672	0.5935	0.7505	-0.155	0.5855	-0.8955	0.79
0.3	0	ItemMixed_12	51.662	-2.278	1.514	1.35	1.678	-4.061	-5.7735	-2.3485	-1.503
0.3	0	ItemMixed_13	51.677	-3.523	0.965	1.526	0.404	-2.938	-3.641	-2.235	-0.269
0.3	0	ItemMixed_14	50.555	0.51	0.479	1.0665	-0.1085	-0.509	-0.6505	-0.3675	-0.601
0.3	0	ItemMixed_15	52.826	-3.302	1.135	0.6135	1.6565	-5.282	-4.4425	-6.1215	-0.574
0.3	0	ItemMixed_16	52.496	-2.202	1.879	1.8135	1.9445	-3.646	-2.745	-4.547	-0.561
0.3	0	ItemMixed_17	50.511	-3.665	1.253	2.1225	0.3835	-2.485	-3.6405	-1.3295	-0.763
0.3	0	ItemMixed_18	50.007	-5.481	1.072	1.5515	0.5925	-3.301	-5.0085	-1.5935	0.069
0.3	0	ItemMixed_19	49.006	-2.552	0.243	-0.1375	0.6235	-0.372	-0.537	-0.207	0.992
0.3	0	ItemMixed_2	50.919	-3.608	1.358	1.8305	0.8855	-4.636	-6.9425	-2.3295	-1.271
0.3	0	ItemMixed_21	52.721	-3.943	1.772	1.73	1.814	-0.83	-2.16	0.5	-1.92
0.3	0	ItemMixed_22	49.023	-0.952	0.865	0.695	1.035	2.284	2.6615	1.9065	-0.478
0.3	0	ItemMixed_23	49.568	-4.146	0.706	1.282	0.13	-2.221	-2.839	-1.603	-1.991
0.3	0	ItemMixed_24	49.258	-3.919	1.03	1.1455	0.9145	-3.919	-4.801	-3.037	0.249
0.3	0	ItemMixed_25	50.572	-3.118	0.854	0.727	0.981	1.637	0.9435	2.3305	-0.318
0.3	0	ItemMixed_26	49.036	-2.278	0.939	1.006	0.872	-0.957	-1.886	-0.028	0.591
0.3	0	ItemMixed_27	49.409	-3.457	1.131	1.9735	0.2885	-0.042	-1.358	1.274	-0.937
0.3	0	ItemMixed_28	53.836	-0.4	1.54	1.695	1.385	-1.4	-2.7255	-0.0745	0.637
0.3	0	ItemMixed_29	50.521	-3.641	0.832	1.4685	0.1955	1.123	0.604	1.642	0.693
0.3	0	ItemMixed_3	51.066	-3.58	1.269	1.715	0.823	-4.051	-4.867	-3.235	-0.18
0.3	0	ItemMixed_30	51.198	-2.533	1.31	1.436	1.184	-3.108	-2.924	-3.292	0.705
0.3	0	ItemMixed_31	49.44	-1.089	0.503	0.894	0.112	-2.117	-5.782	1.548	-0.359
0.3	0	ItemMixed_32	51.064	-4.452	1.655	1.0465	2.2635	0.151	0.7925	-0.4905	-0.701
0.3	0	ItemMixed_33	55.283	-4.698	1.581	1.0045	2.1575	-1.047	-2.415	0.321	-0.29
0.3	0	ItemMixed_34	49.707	-0.881	1.066	2.264	-0.132	-1.617	-2.5085	-0.7255	-0.226
0.3	0	ItemMixed_35	51.751	-5.462	1.359	1.409	1.309	-1.679	-4.16	0.802	-0.751
0.3	0	ItemMixed_36	51.349	-3.25	1.224	1.081	1.367	-4.551	-5.886	-3.216	-0.666
0.3	0	ItemMixed_37	49.855	-2.684	0.127	0.298	-0.044	0.005	-0.6035	0.6135	-0.352
0.3	0	ItemMixed_38	52.021	-5.967	1.319	1.0405	1.5975	-0.033	-0.962	0.896	0.266
0.3	0	ItemMixed_39	50.741	-3.882	0.713	0.871	0.555	-2.598	-3.6595	-1.5365	-1.423
0.3	0	ItemMixed_4	50.228	-2.948	1.074	0.9345	1.2135	-0.306	-1.443	0.831	-1.07
0.3	0	ItemMixed_40	51.417	-0.929	1.078	1.061	1.095	-3.787	-4.9425	-2.6315	-2.025
0.3	0	ItemMixed_41	52.204	-2.424	1.275	2.3345	0.2155	-4.707	-5.254	-4.16	-2.013
0.3	0	ItemMixed_42	52.768	-0.551	1.654	1.62	1.688	-2.353	-4.037	-0.669	-0.291
0.3	0	ItemMixed_43	50.813	-5.778	0.807	1.1355	0.4785	-1.231	-2.528	0.066	-1.289
0.3	0	ItemMixed_5	50.502	-3.254	0.824	0.8245	0.8235	-2.311	-3.4715	-1.1505	0.392
0.3	0	ItemMixed_6	51.455	-2.429	0.201	0.136	0.266	-1.636	-2.4615	-0.8105	-0.706
0.3	0	ItemMixed_7	51.749	-3.627	0.784	-0.0695	1.6375	-5.919	-5.773	-6.065	0.181
0.3	0	ItemMixed_8	52.126	-4.891	1.312	1.2225	1.4015	-6.325	-6.811	-5.839	0.505
0.3	0	ItemMixed_9	50.004	-4.509	1.463	1.3655	1.5605	-3.594	-5.179	-2.009	0.207
0.3	0.25	Item232_Critical_0	59.4	0.368	-0.034	-0.02	-0.048	-0.047	-0.0565	-0.0375	-0.006
0.3	0.25	Item232_Critical_1	59.347	0.292	-0.037	-0.019	-0.055	-0.047	-0.0755	-0.0185	0.056
0.3	0.25	Item232_Critical_10	59.419	0.434	-0.01	-0.018	-0.002	0.0	0.0	0.0	0.03
0.3	0.25	Item232_Critical_11	59.355	0.349	-0.037	-0.0115	-0.0625	0.01	0.038	-0.018	-0.05
0.3	0.25	Item232_Critical_12	59.464	0.245	-0.008	-0.065	0.049	0.17	0.2265	0.1135	-0.003
0.3	0.25	Item232_Critical_13	59.366	0.32	-0.017	0.003	-0.037	0.038	0.019	0.057	-0.008
0.3	0.25	Item232_Critical_14	59.389	0.339	-0.025	-0.0285	-0.0215	-0.019	-0.019	-0.019	0.051
0.3	0.25	Item232_Critical_15	59.408	0.424	-0.034	-0.0465	-0.0215	-0.066	0.019	-0.151	0.017
0.3	0.25	Item232_Critical_16	59.351	0.226	-0.044	-0.0425	-0.0455	0.0	-0.038	0.038	0.047
0.3	0.25	Item232_Critical_17	59.381	0.283	-0.011	-0.0525	0.0305	-0.075	-0.056	-0.094	0.106
0.3	0.25	Item232_Critical_18	59.359	0.302	-0.026	-0.0305	-0.0215	0.019	0.019	0.019	0.02
0.3	0.25	Item232_Critical_19	59.423	0.386	-0.014	-0.0205	-0.0075	0.047	-0.0945	0.1885	0.124
0.3	0.25	Item232_Critical_2	59.366	0.188	-0.036	-0.0405	-0.0315	0.0	0.0375	-0.0375	-0.06
0.3	0.25	Item232_Critical_20	59.249	0.009	-0.029	-0.0235	-0.0345	0.01	0.0005	0.0195	0.009
0.3	0.25	Item232_Critical_21	59.374	0.283	-0.032	-0.0285	-0.0355	0.057	-0.0375	0.1515	-0.081
0.3	0.25	Item232_Critical_22	59.453	0.16	0.016	0.0625	-0.0305	-0.047	-0.0565	-0.0375	0.055
0.3	0.25	Item232_Critical_23	59.404	0.471	0.008	-0.002	0.018	0.038	0.038	0.038	-0.042
0.3	0.25	Item232_Critical_24	59.332	0.179	-0.026	-0.036	-0.016	-0.009	-0.075	0.057	-0.041
0.3	0.25	Item232_Critical_25	59.381	0.339	-0.063	-0.0215	-0.1045	0.019	0.0	0.038	-0.05
0.3	0.25	Item232_Critical_26	59.404	0.396	0.002	-0.029	0.033	0.019	0.0	0.038	0.045
0.3	0.25	Item232_Critical_27	59.344	0.264	-0.025	-0.0305	-0.0195	-0.075	0.0195	-0.1695	0.016
0.3	0.25	Item232_Critical_28	59.362	0.273	0.01	-0.0365	0.0565	-0.047	-0.0565	-0.0375	0.021
0.3	0.25	Item232_Critical_29	59.457	0.018	0.007	0.0045	0.0095	0.019	0.019	0.019	-0.022
0.3	0.25	Item232_Critical_3	59.279	0.047	-0.034	-0.023	-0.045	-0.066	-0.0755	-0.0565	0.043
0.3	0.25	Item232_Critical_30	59.411	0.396	-0.029	-0.0195	-0.0385	-0.151	-0.019	-0.283	-0.045
0.3	0.25	Item232_Critical_31	59.408	-0.104	0.014	-0.0205	0.0485	0.104	0.019	0.189	0.001
0.3	0.25	Item232_Critical_4	59.411	0.396	-0.005	-0.0335	0.0235	0.038	0.019	0.057	0.03
0.3	0.25	Item232_Critical_5	59.321	0.056	-0.004	-0.022	0.014	0.0	0.019	-0.019	0.081
0.3	0.25	Item232_Critical_6	59.328	0.245	-0.026	-0.0255	-0.0265	-0.038	-0.0005	-0.0755	-0.004
0.3	0.25	Item232_Critical_7	59.359	0.32	-0.019	-0.0015	-0.0365	0.0	0.0	0.0	0.01
0.3	0.25	Item232_Critical_8	59.419	0.415	0.046	-0.0615	0.1535	0.038	-0.0185	0.0945	-0.004
0.3	0.25	Item232_Critical_9	59.268	0.094	-0.027	-0.0235	-0.0305	-0.019	0.0	-0.038	-0.041
0.3	0.25	Item238_Critical_VAdv1	-100.0	0.311	0.0	-0.0065	0.0065	398.396	nan	nan	-0.039
0.3	0.25	Item238_Critical_VN1	59.427	0.415	0.007	-0.0355	0.0495	0.057	0.038	0.076	-0.011
0.3	0.25	Item238_Critical_VN2	59.438	0.368	-0.008	-0.063	0.047	-0.009	0.076	-0.094	-0.068
0.3	0.25	Item238_Critical_VN3	59.423	0.481	-0.011	-0.0265	0.0045	-0.009	-0.075	0.057	0.038
0.3	0.25	Item238_Critical_VN5	59.344	0.283	0.005	-0.038	0.048	0.038	0.0	0.076	0.002
0.3	0.25	Item238_Critical_Vadv1	-100.0	0.254	0.0	-0.0035	0.0035	-398.321	nan	nan	0.019
0.3	0.25	Item238_Critical_Vadv2	59.362	0.217	-0.063	-0.0225	-0.1035	-0.066	-0.0755	-0.0565	0.0
0.3	0.25	Item238_Critical_Vadv3	59.328	0.245	-0.019	-0.02	-0.018	-0.038	-0.038	-0.038	0.007
0.3	0.25	Item238_Critical_Vadv5	59.355	0.254	-0.049	-0.039	-0.059	0.104	0.019	0.189	0.006
0.3	0.25	Item238_Critical_Vadv6	59.37	0.254	-0.029	0.0125	-0.0705	-0.009	-0.056	0.038	0.108
0.3	0.25	Item238_Critical_Vadv7	59.423	0.254	-0.07	-0.0435	-0.0965	-0.009	-0.075	0.057	-0.065
0.3	0.25	Item238_Critical_Vadv8	59.468	0.424	-0.046	-0.0405	-0.0515	-0.066	-0.019	-0.113	0.001
0.3	0.25	Item238_Critical_Vadv9	59.37	0.235	-0.038	-0.0355	-0.0405	0.01	0.038	-0.018	0.055
0.3	0.25	ItemCritical_0	59.472	0.056	-0.044	-0.056	-0.032	-0.151	-0.0565	-0.2455	-0.016
0.3	0.25	ItemCritical_1	59.355	0.235	-0.028	-0.001	-0.055	-0.311	-0.264	-0.358	-0.068
0.3	0.25	ItemCritical_10	59.487	0.075	-0.029	-0.016	-0.042	0.019	-0.0375	0.0755	0.002
0.3	0.25	ItemCritical_11	59.498	0.254	-0.016	-0.0265	-0.0055	-0.122	-0.1505	-0.0935	-0.004
0.3	0.25	ItemCritical_12	59.495	0.264	-0.065	-0.0645	-0.0655	-0.075	-0.056	-0.094	-0.098
0.3	0.25	ItemCritical_13	59.4	0.292	-0.023	-0.009	-0.037	-0.047	-0.1695	0.0755	0.116
0.3	0.25	ItemCritical_14	59.464	0.037	-0.054	-0.031	-0.077	0.019	-0.0565	0.0945	0.002
0.3	0.25	ItemCritical_15	59.472	0.037	0.01	-0.009	0.029	-0.189	-0.0005	-0.3775	0.085
0.3	0.25	ItemCritical_16	59.528	0.16	-0.015	0.016	-0.046	0.104	0.2075	0.0005	-0.015
0.3	0.25	ItemCritical_17	59.536	0.405	-0.018	0.008	-0.044	-0.104	-0.0945	-0.1135	0.006
0.3	0.25	ItemCritical_18	59.521	0.16	-0.037	-0.0465	-0.0275	-0.066	0.0	-0.132	0.046
0.3	0.25	ItemCritical_19	59.468	0.085	-0.032	-0.074	0.01	-0.028	-0.1695	0.1135	-0.066
