workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	Noun	Continuation	trial	group
9	filler	Filler_39	1079	yes	energy.	14	NA	NA	The fans at the concert loved the guitarist because he played with so much energy.	NA	NA	28	238
9	filler	Filler_1	625	yes	The	0	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	1076	yes	mathematician	1	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	740	yes	at	2	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	680	yes	the	3	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	797	yes	banquet	4	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	1142	yes	baffled	5	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	763	yes	the	6	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	1176	yes	philosopher	7	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	990	yes	although	8	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	1038	yes	she	9	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	896	yes	rarely	10	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	855	yes	needed	11	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	775	yes	anyone	12	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	1030	yes	else's	13	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	filler	Filler_1	1569	yes	help.	14	NA	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	NA	NA	32	238
9	condition_2	Critical_2	578	yes	The	0	REGION_D0	REGION_D0	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	963	yes	fact	1	REGION_N0	REGION_N0	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	660	yes	that	2	REGION_0_0	REGION_0_0	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	552	yes	the	3	REGION_0_1	REGION_0_1	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	1132	yes	dancer	4	REGION_0_2	REGION_0_2	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	883	yes	made	5	REGION_2_0	REGION_2_0	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	650	yes	people	6	REGION_2_1	REGION_2_1	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	567	yes	happy	7	REGION_2_2	REGION_2_2	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	697	yes	was	8	REGION_3_0	REGION_3_0	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_2	871	yes	exciting.	9	REGION_3_1	REGION_3_1	The fact that the dancer made people happy was exciting.	fact	was_exciting.	40	238
9	condition_2	Critical_1	559	yes	The	0	REGION_D0	REGION_D0	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	777	yes	confirmation	1	REGION_N0	REGION_N0	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	721	yes	that	2	REGION_0_0	REGION_0_0	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	761	yes	the	3	REGION_0_1	REGION_0_1	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	1064	yes	preacher	4	REGION_0_2	REGION_0_2	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	929	yes	was	5	REGION_2_0	REGION_2_0	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	1002	yes	idiotic	6	REGION_2_1	REGION_2_1	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	704	yes	was	7	REGION_3_0	REGION_3_0	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	1021	no	gaining	8	REGION_3_1	REGION_3_1	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	condition_2	Critical_1	1631	yes	traction.	9	REGION_3_2	REGION_3_2	The confirmation that the preacher was idiotic was gaining traction.	confirmation	was_gaining_traction.	43	238
9	filler	Filler_52	1580	yes	Dinosaurs	0	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	2324	yes	ate	1	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	630	no	other	2	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	820	yes	reptiles	3	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	1077	yes	during	4	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	967	yes	the	5	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	873	yes	stone	6	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_52	781	yes	age.	7	NA	NA	Dinosaurs ate other reptiles during the stone age.	NA	NA	11	238
9	filler	Filler_38	809	yes	During	0	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	873	yes	the	1	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	944	yes	party	2	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	1039	yes	everybody	3	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	859	yes	was	4	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	1152	yes	dancing	5	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	763	yes	to	6	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	2003	yes	rock	7	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_38	866	yes	music.	8	NA	NA	During the party everybody was dancing to rock music.	NA	NA	21	238
9	filler	Filler_7	1372	yes	During	0	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	1290	yes	the	1	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	790	yes	season,	2	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	1576	yes	the	3	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	1035	yes	choir	4	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	1040	yes	holds	5	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	974	yes	rehearsals	6	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	864	yes	in	7	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	593	yes	the	8	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	684	yes	church	9	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_7	1238	yes	regularly.	10	NA	NA	During the season, the choir holds rehearsals in the church regularly.	NA	NA	30	238
9	filler	Filler_31	540	yes	The	0	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	1245	yes	salesman	1	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	1042	yes	feared	2	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	614	yes	that	3	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	647	yes	the	4	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	926	yes	printer	5	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	583	yes	which	6	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	1078	yes	the	7	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	636	yes	customer	8	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	838	yes	bought	9	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	890	yes	was	10	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_31	669	yes	damaged.	11	NA	NA	The salesman feared that the printer which the customer bought was damaged.	NA	NA	38	238
9	filler	Filler_18	1596	yes	The	0	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	1547	yes	sportsman	1	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	1059	yes	goes	2	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	808	yes	jogging	3	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	800	yes	in	4	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	885	yes	the	5	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	894	yes	park	6	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	filler	Filler_18	1227	yes	regularly.	7	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	26	238
9	condition_0	Critical_8	589	yes	The	0	REGION_D0	REGION_D0	The impression was sad to hear.	impression	was_sad_to_hear.	36	238
9	condition_0	Critical_8	1338	yes	impression	1	REGION_N0	REGION_N0	The impression was sad to hear.	impression	was_sad_to_hear.	36	238
9	condition_0	Critical_8	1081	yes	was	2	REGION_3_0	REGION_3_0	The impression was sad to hear.	impression	was_sad_to_hear.	36	238
9	condition_0	Critical_8	1343	yes	sad	3	REGION_3_1	REGION_3_1	The impression was sad to hear.	impression	was_sad_to_hear.	36	238
9	condition_0	Critical_8	765	yes	to	4	REGION_3_2	REGION_3_2	The impression was sad to hear.	impression	was_sad_to_hear.	36	238
9	condition_0	Critical_8	739	yes	hear.	5	REGION_3_3	REGION_3_3	The impression was sad to hear.	impression	was_sad_to_hear.	36	238
9	filler	Filler_19	570	yes	The	0	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	829	yes	customer	1	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	703	yes	who	2	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	873	yes	was	3	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	719	yes	on	4	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	784	yes	the	5	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	929	yes	phone	6	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	1469	yes	contacted	7	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	850	yes	the	8	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	767	yes	operator	9	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
9	filler	Filler_19	665	yes	because	10	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	37	238
