workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	noun	Continuation	trial	distractor_condition
5	filler	Filler_27	1272	yes	company	1	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	720	yes	was	2	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	840	yes	sure	3	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	696	yes	that	4	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	656	yes	its	5	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	760	yes	new	6	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	664	yes	product,	7	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	776	yes	which	8	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	712	yes	its	9	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	952	yes	researchers	10	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	456	yes	had	11	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	760	yes	developed,	12	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	824	yes	would	13	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	592	yes	soon	14	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	848	yes	be	15	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	560	yes	sold	16	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Filler_27	664	yes	out.	17	NA	NA	The company was sure that its new product, which its researchers had developed, would soon be sold out.	NA	NA	41	NA
5	filler	Practice_2	703	yes	The	0	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	959	yes	reporter	1	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	816	yes	had	2	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	967	yes	dinner	3	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	815	yes	yesterday	4	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	679	yes	with	5	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	601	yes	the	6	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	1271	yes	baseball	7	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	855	yes	player	8	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	791	yes	who	9	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	1935	yes	Kevin	10	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_2	743	yes	admired.	11	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	NA
5	filler	Practice_3	775	yes	The	0	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	1040	yes	therapist	1	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	855	yes	set	2	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	695	yes	up	3	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	912	yes	a	4	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	504	yes	meeting	5	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	735	yes	with	6	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	617	yes	the	7	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	815	yes	upset	8	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	776	yes	woman	9	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	519	yes	and	10	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	792	yes	her	11	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	463	yes	husband	12	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Practice_3	559	yes	yesterday.	13	NA	NA	The therapist set up a meeting with the upset woman and her husband yesterday.	NA	NA	7	NA
5	filler	Filler_29	710	yes	The	0	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	1144	yes	janitor	1	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	839	yes	who	2	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	719	yes	the	3	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	823	yes	doorman	4	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	1927	yes	who	5	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	863	yes	was	6	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	639	yes	at	7	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	767	yes	the	8	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	1119	yes	hotel	9	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	688	yes	chatted	10	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	656	yes	with	11	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	2055	yes	bothered	12	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	671	yes	a	13	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	871	yes	guest	14	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	751	yes	but	15	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	655	yes	the	16	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	834	yes	manager	17	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	943	yes	decided	18	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	695	yes	not	19	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	639	yes	to	20	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	743	yes	fire	21	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	407	yes	him	22	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	624	yes	for	23	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_29	696	yes	it.	24	NA	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	NA	NA	11	NA
5	filler	Filler_19	695	yes	The	0	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	1144	yes	customer	1	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	624	yes	who	2	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	744	yes	was	3	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	776	yes	on	4	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	511	yes	the	5	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	561	yes	phone	6	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	704	yes	contacted	7	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	455	yes	the	8	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	687	yes	operator	9	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	536	yes	because	10	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	615	yes	the	11	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	840	yes	new	12	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	960	yes	long-distance	13	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
5	filler	Filler_19	592	yes	pricing	14	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	20	NA
